"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"2011";"DNF";"LMP2";"48";"FRA";"Team Oreca-Matmut";"FRA|FRA|AUT";"Alexandre Prémat|David Hallyday|Dominik Kraihamer";"Oreca 03";"Nissan VK45DE 4.5 L V8";"Michelin";"200";"2725.800";"15:20:00";"Accident (out of track)"
"2011";"DNF";"LMGTEAm";"63";"DEU";"Proton Competition";"AUT|AUT|DEU";"Horst Felbermayr Jr.|Horst Felbermayr Sr.|Christian Ried";"Porsche 997 GT3-RSR";"Porsche 4.0 L Flat-6";"Michelin";"199";"2712.171";"16:46:00";"Accident (out of track)"
"2011";"DNF";"LMP1";"13";"CHE";"Rebellion Racing";"ITA|FRA|GBR";"Andrea Belicchi|Jean-Christophe Boullion|Guy Smith";"Lola B10/60";"Toyota RV8KLM 3.4 L V8";"Michelin";"190";"2589.510";"14:08:00";"Accident (out of track)"
"2011";"DNF";"LMGTEAm";"61";"ITA";"AF Corse SRL";"ITA|ITA|IRL";"Piergiuseppe Perazzini|Marco Cioci|Seán Paul Breslin";"Ferrari F430 GTE";"Ferrari 4.0 L V8";"Michelin";"188";"2562.252";"15:50:00";"Accident (out of track)"
"2011";"DNF";"LMGTEPro";"59";"FRA";"Luxury Racing";"MCO|FRA|BRA";"Stéphane Ortelli|Frédéric Makowiecki|Jaime Melo";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Michelin";"183";"2494.107";"15:25:00";"Engine"
"2011";"DNF";"LMGTEPro";"71";"ITA";"AF Corse";"USA|USA|PRT";"Robert Kauffman|Michael Waltrip|Rui Águas";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Michelin";"178";"2425.962";"15:57:00";"Transmission (differential)"
"2011";"DNF";"LMGTEPro";"88";"DEU";"Team Felbermayr-Proton";"GBR|SAU|USA";"Nick Tandy|Abdulaziz Al-Faisal|Bryce Miller";"Porsche 997 GT3-RSR";"Porsche 4.0 L Flat-6";"Michelin";"169";"2303.301";"15:39:00";"Accident (out of track)"
"2011";"DNF";"LMP2";"42";"GBR";"Strakka Racing";"GBR|GBR|GBR";"Nick Leventis|Danny Watts|Jonny Kane";"HPD ARX-01d";"HPD HR28TT 2.8 L Turbo V6";"Michelin";"144";"1962.576";"11:30:00";"Engine"
"2011";"DNF";"LMGTEAm";"60";"ARE";"Gulf AMR Middle East";"FRA|DEU|GBR";"Fabien Giroix|Roald Goethe|Michael Wainright";"Aston Martin Vantage GT2";"Aston Martin 4.5 L V8";"Dunlop";"141";"1921.689";"13:00:00";"Accident"
"2011";"DNF";"LMP2";"39";"ARG";"PeCom Racing";"ARG|ARG|DEU";"Luís Pérez Companc|Matías Russo|Pierre Kaffer";"Lola B11/40";"Judd- BMW HK 3.6 L V8";"Michelin";"139";"1894.431";"11:13:00";"Accident"
"2011";"DNF";"LMGTEPro";"89";"DEU";"Hankook-Team Farnbacher";"DEU|DNK|USA";"Dominik Farnbacher|Allan Simonsen|Leh Keen";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Hankook";"137";"1867.173";"13:22:00";"Engine"
"2011";"DNF";"LMGTEPro";"58";"FRA";"Luxury Racing";"FRA|FRA|FRA";"Anthony Beltoise|François Jakubowski|Pierre Thiriet";"Ferrari 458 Italia GT2";"Ferrari 4.5 L V8";"Michelin";"136";"1853.544";"15:15:00";"Accident (out of track)"
"2011";"DNF";"LMGTEPro";"64";"AUT";"Lotus Jetalliance";"NLD|GBR|GBR";"Oskar Slingerland|Martin Rich|John Hartshorne";"Lotus Evora GTE";"Toyota- Cosworth 4.0 L V6";"Michelin";"126";"1717.254";"13:00:00";"Accident"
"2011";"DNF";"LMGTEAm";"57";"USA";"Krohn Racing";"USA|SWE|ITA";"Tracy Krohn|Niclas Jönsson|Michele Rugolo";"Ferrari F430 GTE";"Ferrari 4.0 L V8";"Dunlop";"123";"1676.367";"11:05:00";"Mechanical problem"
"2011";"DNF";"LMP1";"24";"FRA";"OAK Racing";"MCO|FRA|FRA";"Richard Hein|Jacques Nicolet|Jean-François Yvon";"OAK Pescarolo 01";"Judd DB 3.4 L V8";"Dunlop";"119";"1621.851";"10:30:00";"Engine (fire)"
"2011";"DNF";"LMP1";"1";"DEU";"Audi Sport Team Joest";"DEU|FRA|DEU";"Timo Bernhard|Romain Dumas|Mike Rockenfeller";"Audi R18 TDI";"Audi TDI 3.7 L Turbo V6(Diesel)";"Michelin";"116";"1580.964";"7:50:00";"Accident"
"2011";"DNF";"LMP1";"5";"CHE";"Hope Racing";"CHE|NLD|DNK";"Steve Zacchia|Jan Lammers|Casper Elgaard";"Oreca 01";"Swiss HyTech 2.0 L Hybrid Turbo I4";"Michelin";"115";"1567.335";"13:55:00";"Fire"
"2011";"DNF";"LMGTEAm";"62";"GBR";"CRS Racing";"DEU|GBR|NZL";"Pierre Ehret|Shaun Lynn|Roger Wills";"Ferrari F430 GTE";"Ferrari 4.0 L V8";"Michelin";"84";"1144.836";"8:37:00";"Accident"
"2011";"DNF";"LMP1";"15";"FRA";"OAK Racing";"FRA|FRA|PRT";"Guillaume Moreau|Pierre Ragues|Tiago Monteiro";"OAK Pescarolo 01";"Judd DB 3.4 L V8";"Dunlop";"80";"1090.320";"11:03:00";"Steering failure"
"2011";"DNF";"LMGTEPro";"79";"GBR";"Jota";"GBR|GBR|GBR";"Sam Hancock|Simon Dolan|Chris Buncombe";"Aston Martin Vantage GT2";"Aston Martin 4.5 L V8";"Dunlop";"74";"1008.546";"6:19:00";"Engine"
"2011";"DNF";"LMP1";"20";"PRT";"Quifel-ASM Team";"PRT|FRA|GBR";"Miguel Amaral|Olivier Pla|Warren Hughes";"Zytek 09SC";"Zytek ZG348 3.4 L V8";"Dunlop";"48";"654.192";"3:38:00";"Engine"
"2011";"DNF";"LMP1";"3";"DEU";"Audi Sport North America";"DNK|ITA|GBR";"Tom Kristensen|Rinaldo Capello|Allan McNish";"Audi R18 TDI";"Audi TDI 3.7 L Turbo V6(Diesel)";"Michelin";"14";"190.806";"0:51:00";"Accident"
"2011";"DNF";"LMP1";"7";"GBR";"Aston Martin Racing";"DEU|GBR|AUT";"Stefan Mücke|Darren Turner|Christian Klien";"Aston Martin AMR-One";"Aston Martin 2.0 L Turbo I6";"Michelin";"4";"54.516";"4:10:00";"Engine"
"2011";"DNF";"LMP1";"9";"GBR";"Aston Martin Racing";"CHE|MEX|GBR";"Harold Primat|Adrián Fernández|Andy Meyrick";"Aston Martin AMR-One";"Aston Martin 2.0 L Turbo I6";"Michelin";"2";"27.258";"0:25:00";"Engine"
