"Year";"Pos";"Class";"No";"TeamCtry";"Team";"DrCtry";"Drivers";"Chassis";"Engine";"Tyres";"Laps";"Distance";"Time";"Reason"
"1999";"16";"GTS";"55";"FRA";"Paul Belmondo Racing";"FRA|FRA|FRA";"Emmanuel Clérico|Jean-Claude Lagniez|Guy Martinolle";"Chrysler Viper GTS-R";"Chrysler 8.0L V10";"Dunlop";"310";"4222.664";"";""
"1999";"17";"GTS";"54";"FRA";"Paul Belmondo Racing";"FRA|PRT|FRA";"Paul Belmondo|Tiago Monteiro|Marc Rostan";"Chrysler Viper GTS-R";"Chrysler 8.0L V10";"Dunlop";"300";"4083.442";"";""
"1999";"18";"GTS";"64";"DEU";"Konrad Motorsport";"AUT|USA|USA";"Franz Konrad|Peter Kitchak|Charles Slater";"Porsche 911 GT2";"Porsche 3.8L Turbo Flat-6";"Dunlop";"294";"3995.993";"";""
"1999";"19";"GT";"80";"USA";"Champion Racing";"DEU|FRA|DEU";"Dirk Müller|Bob Wollek|Bernd Mayländer";"Porsche 911 GT3-R";"Porsche 3.6L Flat-6";"Pirelli";"293";"3980.274";"";""
"1999";"20";"GTS";"62";"DEU";"Roock Racing";"DEU|DEU|BEL";"Miss Claudia Hürtgen|André Ahrlé|Vincent Vosse";"Porsche 911 GT2";"Porsche 3.8L Turbo Flat-6";"Yokohama";"291";"3956.120";"";""
"1999";"21";"GT";"84";"FRA";"Perspective Racing";"FRA|FRA|FRA";"Thierry Perrier|Jean-Louis Ricci|Michel Nourry";"Porsche 911 3.8 RSR";"Porsche 3.8L Flat-6";"Pirelli";"289";"3935.378";"";""
"1999";"22";"GTS";"57";"GBR";"Chamberlain Engineering";"BRA|GBR|DEU";"Thomas Erdos|Christian Vann|Christian Gläsel";"Chrysler Viper GTS-R";"Chrysler 8.0L V10";"Michelin";"271";"3683.086";"";""
"1999";"NC";"GTS";"65";"FRA|FRA";"Chéreau Sports|Larbre Compétition";"FRA|FRA|FRA";"Jean-Luc Chéreau|Patrice Goueslard|Pierre Yver";"Porsche 911 GT2";"Porsche 3.8L Turbo Flat-6";"Michelin";"241";"3281.298";"";"Insufficient distance"
"1999";"DNF";"LMP";"17";"DEU";"Team BMW Motorsport";"DNK|FIN|DEU";"Tom Kristensen|""JJ Lehto"" Jyrki Juhani Järvilehto|Jörg Müller";"BMW V12 LMR";"BMW S70 6.0L V12";"Michelin";"304";"4135.920";"";"Accident"
"1999";"DNF";"GTS";"53";"FRA";"Viper Team Oreca";"USA|FRA|FRA";"David Donohue|Jean-Philippe Belloc|Soheil Ayari";"Chrysler Viper GTS-R";"Chrysler 8.0L V10";"Michelin";"271";"3686.955";"";"Mechanical"
"1999";"DNF";"GTS";"63";"DEU";"Roock Racing";"DEU|GBR|GBR";"Hubert Haupt|John Robinson|Hugh Price";"Porsche 911 GT2";"Porsche 3.8L Turbo Flat-6";"Yokohama";"232";"3156.360";"";"Engine"
"1999";"DNF";"LMP";"19";"JPN|GBR";"Team Goh|David Price Racing";"JPN|JPN|JPN";"Hiro Matsushita|Hiroki Katoh|Akihiko Nakaya";"BMW V12 LM";"BMW S70 6.0L V12";"Michelin";"223";"3033.915";"";"Transmission (gearbox)"
"1999";"DNF";"LMP";"26";"DEU|NLD";"Konrad Motorsport|Talkline Racing for Holland";"NLD|NLD|NLD";"Jan Lammers|Peter Kox|Tom Coronel";"Lola B98/10";"Ford ( Roush) 6.0L V8";"Dunlop";"213";"2897.865";"16:44:00";"Transmission (gearbox)"
"1999";"DNF";"LMGTP";"10";"GBR";"Audi Sport UK Ltd.";"GBR|GBR|GBR";"James Weaver|Andy Wallace|Perry McCarthy";"Audi R8C";"Audi 3.6L Turbo V8";"Michelin";"198";"2693.790";"17:15:00";"Transmission (gearbox)"
"1999";"DNF";"LMGTP";"2";"JPN|DEU";"Toyota Motorsports|Toyota Team Europe";"BEL|DEU|GBR";"Thierry Boutsen|Ralf Kelleners|Allan McNish";"Toyota GT-One";"Toyota R36V 3.6L Turbo V8";"Michelin";"173";"2353.665";"";"Accident"
"1999";"DNF";"GTS";"61";"DEU";"Freisinger Motorsport";"DEU|DEU|FRA";"Ernst Palmberger|Wolfgang Kaufmann|Michel Ligonnet";"Porsche 911 GT2";"Porsche 3.8L Turbo Flat-6";"Dunlop";"157";"2135.985";"13:10:00";"Engine"
"1999";"DNF";"LMP";"27";"DEU";"Kremer Racing";"ESP|ZAF|BEL";"Tomas Saldaña|Grant Orbell|Didier de Radiguès";"Lola B98/10";"Ford ( Roush) 6.0L V8";"Goodyear";"146";"1986.330";"13:35:00";"Transmission (gearbox), engine"
"1999";"DNF";"GTS";"67";"FRA";"Larbre Compétition";"FRA|FRA|FRA";"Jean-Pierre Jarier|Sébastien Bourdais|Pierre de Thoisy";"Porsche 911 GT2";"Porsche 3.8L Turbo Flat-6";"Michelin";"134";"1823.070";"11:15:00";"Engine"
"1999";"DNF";"GTS";"66";"FRA";"Estoril Racing Communication";"PRT|FRA|FRA";"Manuel Monteiro|Michel Monteiro|Michel Maisonneuve";"Porsche 911 GT2";"Porsche 3.8L Turbo Flat-6";"Pirelli";"123";"1673.415";"";"Accident"
"1999";"DNF";"LMP";"22";"JPN";"Nissan Motorsports";"DEU|JPN|FRA";"Michael Krumm|Satoshi Motoyama|Érik Comas";"Nissan R391";"Nissan VRH50A 5.0L V8";"Bridgestone";"110";"1496.550";"";"Engine"
"1999";"DNF";"LMGTP";"1";"JPN|DEU";"Toyota Motorsports|Toyota Team Europe";"GBR|FRA|ITA";"Martin Brundle|Emmanuel Collard|Vincenzo Sospiri";"Toyota GT-One";"Toyota R36V 3.6L Turbo V8";"Michelin";"90";"1224.450";"";"Puncture"
"1999";"DNF";"LMP";"25";"FRA";"Team DAMS";"FRA|FRA|FRA";"Christophe Tinseau|Franck Montagny|David Terrien";"Lola B98/10";"Judd GV4 4.0L V10";"Pirelli";"77";"1047.585";"5:45:00";"Engine"
"1999";"DNF";"LMGTP";"6";"DEU";"AMG-Mercedes";"DEU|FRA|PRT";"Bernd Schneider|Franck Lagorce|Pedro Lamy";"Mercedes-Benz CLR";"Mercedes-Benz GT108C 5.7L V8";"Bridgestone";"76";"1033.980";"4:49:00";"Withdrawn (after the accident of the #5)"
"1999";"DNF";"LMGTP";"5";"DEU";"AMG-Mercedes";"FRA|DEU|GBR";"Christophe Bouchut|Nick Heidfeld|Peter Dumbreck";"Mercedes-Benz CLR";"Mercedes-Benz GT108C 5.7L V8";"Bridgestone";"75";"1020.375";"";"Accident"
"1999";"DNF";"LMP";"24";"JPN";"Autoexe Motorsport";"JPN|FRA|GBR";"Yojiro Terada|Franck Fréon|Robin Donovan";"Autoexe LMP99";"Ford 6.0L V8";"Yokohama";"74";"1006.770";"10:00:00";"Engine"
"1999";"DNF";"LMP";"29";"FRA";"JB Racing";"FRA|ITA|ITA";"Jérôme Policand|Mauro Baldi|Christian Pescatori";"Ferrari 333 SP";"Ferrari F130E 4.0L V12";"Pirelli";"71";"965.955";"6:20:00";"Transmission (gearbox), engine"
"1999";"DNF";"LMP";"32";"FRA|FRA";"Riley & Scott Europe|Solution F";"ITA|SWE|USA";"Marco Apicella|Carl Rosenblad|Shane Lewis";"Riley & Scott Mk III/2";"Ford 6.0L V8";"Pirelli";"67";"911.535";"7:38:00";"Eigine"
"1999";"DNF";"LMGTP";"9";"GBR";"Audi Sport UK Ltd.";"SWE|MCO|DEU";"Stefan Johansson|Stéphane Ortelli|Christian Abt";"Audi R8C";"Audi 3.6L Turbo V8";"Michelin";"55";"748.275";"";"Transmission (gearbox)"
"1999";"DNF";"LMP";"31";"FRA|FRA";"Riley & Scott Europe|Solution F";"FRA|ZAF|FRA";"Philippe Gache|Gary Formato|Olivier Thévenin";"Riley & Scott Mk III/2";"Ford 6.0L V8";"Pirelli";"25";"340.125";"5:19:00";"Engine"
"1999";"DNF";"GTS";"60";"DEU";"Freisinger Motorsport";"AUS|AUT|JPN";"Ray Lintott|Manfred Jurasz|Katsunori Iketani";"Porsche 911 GT2";"Porsche 3.8L Turbo Flat-6";"Dunlop";"24";"326.520";"2:10:00";"Accident"
"1999";"DNS";"LMGTP";"4";"DEU";"AMG-Mercedes";"AUS|FRA|DEU";"Mark Webber|Jean-Marc Gounon|Marcel Tiemann";"Mercedes-Benz CLR";"Mercedes-Benz GT108C 5.7L V8";"Bridgestone";"0";"0.0";"";"Accident in practice"
"1999";"DNS";"LMP";"23";"JPN";"Nissan Motorsports";"JPN|JPN|BEL";"Aguri Suzuki|Masami Kageyama|Eric van de Poele";"Nissan R391";"Nissan VRH50A 5.0L V8";"Bridgestone";"0";"0.0";"";"Accident"
"1999";"DNQ";"GT";"83";"GBR";"GFB MacQuillan";"BEL|GBR|USA";"Michel Neugarten|Gerard MacQuillan|Chris Gleason";"Porsche 911 3.8 RSR";"Porsche 3.8L Flat-6";"Pirelli";"0";"0.0";"";""
"1999";"DNA";"LMP";"20";"FRA";"WR Racing";"FRA";"Guillaume Gomez";"WR LMP99";"Peugeot PRV 2.0L Turbo V6";"";"0";"0.0";"";""
"1999";"DNA";"LMP";"30";"FRA";"J.B. Jabouille Bouresche";"ITA|FRA|ITA";"Christian Pescatori|Jérôme Policand|Mauro Baldi";"Ferrari 333SP";"Ferrari F130E 4.0L V12";"";"0";"0.0";"";"Withdrawn"
"1999";"DNA";"GTS";"58";"FRA";"Jean-Luc Maury-Laribiere Racing";"FRA|FRA|FRA";"Jean-Luc Maury-Laribière|Pascal Fabre|Pascal Hernandez";"Chrysler Viper GTS-R";"Chrysler 8.0L V10";"";"0";"0.0";"";"Rejected"
"1999";"DNA";"GTS";"68";"GBR";"Gerard MacMillan";"GBR|GBR|GBR";"Richard Jones|Alec Hammond|Gary Ayles";"Porsche 911 GT2";"Porsche 3.8L Turbo Flat-6";"";"0";"0.0";"";""
"1999";"DNA";"GTS";"86";"GBR";"Brookspeed Motorsport";"GBR|GBR|NZL|AUS";"Dave Clark|Kilian Konig|Neil Cunningham|Ray Lintott";"Chrysler Viper GTS-R";"Chrysler 8.0L V10";"Dunlop";"0";"0.0";"";""
"1999";"DNA";"LMP";"28";"DEU";"Kremer Racing";"";"";"Lola B98/10";"Roush 6.0L V8";"";"0";"0.0";"";""
"1999";"DNA";"LMGTP";"33";"GBR";"G-Force Motorsport";"DNK|SWE|GBR";"Thorkild Thyrring|Magnus Wallinder|Geoff Lister";"Porsche 911 GT1 Evo";"Porsche 3.2L Turbo Flat-6";"";"0";"0.0";"";""
"1999";"DNA";"LMGTP";"34";"GBR";"Parr Gaumont Motorsport";"GBR";"David Saunders";"Porsche 911 GT1 Evo";"Porsche 3.2L Turbo Flat-6";"";"0";"0.0";"";""
"1999";"DNA";"GTS";"59";"GBR";"GT Developments";"USA";"Brian Cunningham";"Chrysler Viper GTS-R";"Chrysler 8.0L V10";"";"0";"0.0";"";""
"1999";"DNA";"GTS";"69";"DEU";"Krauss Race Sports International";"DEU";"Michael Trunk";"Porsche 911 GT2";"Porsche 3.8L Turbo Flat-6";"";"0";"0.0";"";""
"1999";"DNA";"GTS";"70";"DEU";"RWS Motorsport";"AUT|AUT|ITA";"Horst Felbermayr Sr.|Horst Felbermayr Jr.|Fabio Mancini";"Porsche 911 GT2";"Porsche 3.8L Turbo Flat-6";"";"0";"0.0";"";""
"1999";"DNA";"GTS";"82";"FRA";"Larbre Compétition";"BEL|GBR|FRA";"Michel Neugarten|Julian Westwood|Jack Leconte";"Porsche 911 GT3-R";"Porsche 3.8L Turbo Flat-6";"";"0";"0.0";"";""
"1999";"DNA";"GTS";"85";"FRA";"Red Racing";"FRA|FRA";"Lucien Guitteny|Patrick Camus";"Ferrari 550 Maranello";"Ferrari 5.5L V12";"";"0";"0.0";"";""
